,id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo,tiene_alto_valor_adquisitivo
7049,7050,6,Agronomia,relacion_de_dependencia,43,5-6_grado,separado,0,mujer,40,cristianismo,43533,otro,otros,0
7050,7051,13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,mujer,40,judaismo,313786,soltero_a,directivo_gerente,0
7051,7052,14,Palermo,relacion_de_dependencia,36,5_anio,pareja_no_presente,0,mujer,28,cristianismo,367216,con_hijos,otros,0
7052,7053,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,38,cristianismo,408988,soltero_a,entretenimiento,0
7053,7054,13,Palermo,relacion_de_dependencia,48,4_anio,viudo_a,0,mujer,24,cristianismo,175662,soltero_a,entretenimiento,0
7054,7055,1,Palermo,monotibutista,77,preescolar,viudo_a,0,mujer,60,cristianismo,161552,sin_familia,directivo_gerente,0
7055,7056,13,Palermo,relacion_de_dependencia,26,4_anio,separado,0,mujer,39,cristianismo,311743,soltero_a,otros,0
7056,7057,17,Palermo,relacion_de_dependencia,25,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,323229,casado,transporte,0
7057,7058,13,Palermo,relacion_de_dependencia,38,4_anio,matrimonio_civil,-1740,hombre,40,cristianismo,163204,casado,transporte,0
7058,7059,17,Palermo,relacion_de_dependencia,25,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,201481,sin_familia,directivo_gerente,0
7059,7060,16,Otro Barrio,relacion_de_dependencia,27,universidad_2_anio,matrimonio_civil,0,hombre,40,budismo,154210,casado,transporte,0
7060,7061,13,Palermo,empleado_municipal,36,4_anio,separado,0,mujer,40,judaismo,247547,soltero_a,entretenimiento,0
7061,7062,14,Palermo,responsable_inscripto,51,5_anio,matrimonio_civil,-1977,hombre,58,cristianismo,254230,casado,directivo_gerente,1
7062,7063,17,Palermo,relacion_de_dependencia,33,universidad_3_anio,sin_matrimonio,0,hombre,50,cristianismo,156464,sin_familia,ventas,0
7063,7064,14,Palermo,relacion_de_dependencia,31,5_anio,matrimonio_militar,0,hombre,28,cristianismo,108322,casado,reparador,0
7064,7065,14,Palermo,relacion_de_dependencia,33,5_anio,matrimonio_civil,0,hombre,40,cristianismo,213179,casado,inspector,0
7065,7066,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,hombre,20,cristianismo,160122,sin_familia,soporte_tecnico,0
7066,7067,13,Palermo,No respondio,64,4_anio,viudo_a,0,mujer,4,cristianismo,80392,sin_familia,No respondio,0
7067,7068,19,Villa Urquiza,empleado_municipal,36,universiada_5_anio,divorciado,0,mujer,24,cristianismo,254202,soltero_a,profesional_especializado,0
7068,7069,14,Palermo,empleado_provincial,26,5_anio,sin_matrimonio,0,mujer,40,cristianismo,232914,sin_familia,entretenimiento,0
7069,7070,17,Palermo,empleado_municipal,31,universidad_3_anio,sin_matrimonio,-1876,hombre,40,cristianismo,206609,sin_familia,seguridad,0
7070,7071,13,Palermo,relacion_de_dependencia,33,4_anio,matrimonio_civil,0,hombre,45,cristianismo,44623,casado,directivo_gerente,1
7071,7072,16,Palermo,No respondio,22,universidad_2_anio,sin_matrimonio,0,hombre,40,cristianismo,199005,con_hijos,No respondio,0
7072,7073,13,Palermo,relacion_de_dependencia,37,4_anio,matrimonio_civil,0,hombre,40,cristianismo,403344,casado,reparador,0
7073,7074,13,Palermo,relacion_de_dependencia,37,4_anio,matrimonio_civil,0,mujer,25,cristianismo,118577,casada,entretenimiento,0
7074,7075,20,Monte Castro,relacion_de_dependencia,37,universiada_6_anio,matrimonio_civil,7298,hombre,40,budismo,122889,casado,profesional_especializado,1
7075,7076,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,24,judaismo,196508,con_hijos,entretenimiento,0
7076,7077,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,40915,sin_familia,entretenimiento,0
7077,7078,13,Palermo,relacion_de_dependencia,37,4_anio,divorciado,0,mujer,50,cristianismo,143774,soltero_a,directivo_gerente,0
7078,7079,13,Palermo,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,hombre,1,judaismo,173004,otro,inspector,0
7079,7080,13,Palermo,relacion_de_dependencia,49,4_anio,matrimonio_civil,-1887,hombre,40,cristianismo,353824,casado,reparador,1
7080,7081,14,Palermo,relacion_de_dependencia,53,5_anio,divorciado,0,mujer,40,cristianismo,171058,soltero_a,limpiador,0
7081,7082,14,Coghland,relacion_de_dependencia,40,5_anio,matrimonio_civil,0,hombre,40,cristianismo,335400,casado,ventas,0
7082,7083,17,Palermo,empleado_municipal,30,universidad_3_anio,sin_matrimonio,0,mujer,17,judaismo,263650,soltero_a,ventas,0
7083,7084,13,Palermo,relacion_de_dependencia,59,4_anio,divorciado,0,hombre,40,judaismo,187025,sin_familia,entretenimiento,0
7084,7085,13,Palermo,relacion_de_dependencia,49,4_anio,divorciado,0,hombre,50,cristianismo,149218,soltero_a,reparador,0
7085,7086,13,Palermo,relacion_de_dependencia,26,4_anio,matrimonio_civil,0,hombre,40,cristianismo,190916,casado,directivo_gerente,1
7086,7087,4,Belgrano,relacion_de_dependencia,50,1-4_grado,matrimonio_civil,0,hombre,40,cristianismo,240989,otro,sector_primario,0
7087,7088,13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,15024,hombre,40,cristianismo,216093,casado,entretenimiento,1
7088,7089,17,Palermo,relacion_de_dependencia,42,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,111483,casado,ventas,1
7089,7090,15,Palermo,relacion_de_dependencia,24,universidad_1_anio,sin_matrimonio,0,mujer,35,cristianismo,214810,sin_familia,ventas,0
7090,7091,13,Palermo,relacion_de_dependencia,46,4_anio,matrimonio_civil,5178,mujer,40,cristianismo,165402,casada,reparador,1
7091,7092,14,Palermo,empleadao_estatal,50,5_anio,matrimonio_civil,0,hombre,40,cristianismo,36489,casado,entretenimiento,1
7092,7093,14,Palermo,relacion_de_dependencia,18,5_anio,sin_matrimonio,0,mujer,10,cristianismo,173923,con_hijos,entretenimiento,0
7093,7094,13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,hombre,40,judaismo,273147,con_hijos,inspector,0
7094,7095,13,Palermo,relacion_de_dependencia,18,4_anio,sin_matrimonio,0,hombre,40,cristianismo,113814,con_hijos,sector_primario,0
7095,7096,16,Palermo,relacion_de_dependencia,41,universidad_2_anio,sin_matrimonio,0,hombre,48,cristianismo,118768,sin_familia,reparador,0
7096,7097,14,Palermo,empleadao_estatal,62,5_anio,matrimonio_civil,0,hombre,40,cristianismo,34916,casado,profesional_especializado,1
7097,7098,13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,hombre,70,cristianismo,73023,casado,transporte,0
7098,7099,13,Palermo,empleado_provincial,46,4_anio,matrimonio_civil,0,hombre,40,cristianismo,179869,casado,limpiador,0
7099,7100,14,Palermo,empleadao_estatal,48,5_anio,divorciado,5455,hombre,40,judaismo,259131,soltero_a,entretenimiento,0
7100,7101,15,Villa Urquiza,relacion_de_dependencia,52,universidad_1_anio,divorciado,0,mujer,40,cristianismo,257756,sin_familia,entretenimiento,0
7101,7102,13,Palermo,relacion_de_dependencia,53,4_anio,sin_matrimonio,0,hombre,40,judaismo,448862,soltero_a,transporte,0
7102,7103,16,Palermo,relacion_de_dependencia,31,universidad_2_anio,sin_matrimonio,0,mujer,40,budismo,150553,sin_familia,soporte_tecnico,0
7103,7104,15,Palermo,relacion_de_dependencia,30,universidad_1_anio,matrimonio_civil,0,hombre,35,cristianismo,205152,casado,directivo_gerente,1
7104,7105,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,hombre,40,cristianismo,220499,soltero_a,limpiador,0
7105,7106,13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,hombre,35,cristianismo,134252,con_hijos,otros,0
7106,7107,13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,hombre,40,cristianismo,175808,con_hijos,reparador,0
7107,7108,17,Palermo,relacion_de_dependencia,35,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,185621,con_hijos,directivo_gerente,0
7108,7109,16,Palermo,relacion_de_dependencia,24,universidad_2_anio,sin_matrimonio,0,hombre,30,cristianismo,278391,con_hijos,ventas,0
7109,7110,14,Palermo,monotibutista,22,5_anio,sin_matrimonio,0,mujer,15,cristianismo,174907,con_hijos,profesional_especializado,0
7110,7111,17,Palermo,relacion_de_dependencia,40,universidad_3_anio,sin_matrimonio,0,mujer,60,cristianismo,175642,sin_familia,profesional_especializado,0
7111,7112,9,Palermo,monotibutista,24,9_grado,matrimonio_civil,0,hombre,45,cristianismo,216889,casado,reparador,0
7112,7113,13,Palermo,relacion_de_dependencia,34,4_anio,separado,0,mujer,20,cristianismo,183557,sin_familia,entretenimiento,0
7113,7114,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,196674,casado,profesional_especializado,1
7114,7115,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,30,cristianismo,169188,sin_familia,otros,0
7115,7116,14,Palermo,relacion_de_dependencia,46,5_anio,matrimonio_civil,0,hombre,40,cristianismo,203785,casado,ventas,0
7116,7117,17,Palermo,relacion_de_dependencia,49,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,196707,casado,directivo_gerente,1
7117,7118,17,Palermo,relacion_de_dependencia,37,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,190297,casado,soporte_tecnico,1
7118,7119,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,0,hombre,5,cristianismo,255595,con_hijos,profesional_especializado,0
7119,7120,14,Palermo,monotibutista,38,5_anio,matrimonio_civil,0,hombre,55,cristianismo,374983,casado,reparador,0
7120,7121,17,Palermo,relacion_de_dependencia,21,universidad_3_anio,matrimonio_civil,0,mujer,35,cristianismo,176178,otro,ventas,0
7121,7122,13,Palermo,relacion_de_dependencia,35,4_anio,divorciado,0,mujer,40,cristianismo,181165,sin_familia,ventas,0
7122,7123,15,Palermo,empleado_municipal,43,universidad_1_anio,divorciado,0,mujer,40,judaismo,212490,sin_familia,entretenimiento,0
7123,7124,17,Palermo,relacion_de_dependencia,61,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,215766,casado,directivo_gerente,1
7124,7125,13,Palermo,relacion_de_dependencia,46,4_anio,divorciado,0,hombre,40,cristianismo,261688,sin_familia,reparador,0
7125,7126,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,sin_matrimonio,0,hombre,60,cristianismo,123417,sin_familia,directivo_gerente,0
7126,7127,15,Palermo,relacion_de_dependencia,29,universidad_1_anio,matrimonio_civil,-2415,hombre,40,judaismo,108431,casado,directivo_gerente,1
7127,7128,14,Palermo,relacion_de_dependencia,58,5_anio,divorciado,0,mujer,40,cristianismo,32954,sin_familia,entretenimiento,0
7128,7129,14,Palermo,relacion_de_dependencia,47,5_anio,divorciado,0,mujer,40,cristianismo,224752,sin_familia,directivo_gerente,0
7129,7130,11,Palermo,relacion_de_dependencia,35,2_anio,sin_matrimonio,0,hombre,40,cristianismo,122353,otro,limpiador,0
7130,7131,17,Palermo,relacion_de_dependencia,37,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,176159,casado,directivo_gerente,1
7131,7132,13,Palermo,relacion_de_dependencia,28,4_anio,matrimonio_civil,0,hombre,55,cristianismo,189407,casado,ventas,0
7132,7133,14,Palermo,relacion_de_dependencia,26,5_anio,matrimonio_civil,0,hombre,40,cristianismo,181772,casado,soporte_tecnico,1
7133,7134,13,Palermo,monotibutista,36,4_anio,divorciado,0,hombre,40,cristianismo,109133,sin_familia,reparador,0
7134,7135,15,Palermo,monotibutista,49,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,165229,casado,directivo_gerente,0
7135,7136,14,Palermo,empleado_provincial,23,5_anio,sin_matrimonio,0,hombre,20,judaismo,315449,con_hijos,entretenimiento,0
7136,7137,13,Palermo,relacion_de_dependencia,40,4_anio,divorciado,0,mujer,40,cristianismo,37848,soltero_a,profesional_especializado,0
7137,7138,13,Palermo,empleadao_estatal,37,4_anio,sin_matrimonio,0,mujer,40,judaismo,54595,soltero_a,entretenimiento,0
7138,7139,14,Palermo,No respondio,20,5_anio,sin_matrimonio,0,hombre,40,cristianismo,127914,otro,No respondio,0
7139,7140,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,2907,mujer,35,cristianismo,121596,con_hijos,otros,0
7140,7141,17,Palermo,relacion_de_dependencia,38,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,95336,casado,reparador,0
7141,7142,13,Palermo,No respondio,40,4_anio,sin_matrimonio,0,hombre,23,cristianismo,299197,sin_familia,No respondio,0
7142,7143,11,Palermo,relacion_de_dependencia,58,2_anio,divorciado,3674,mujer,40,cristianismo,299991,sin_familia,entretenimiento,0
7143,7144,9,Monserrat,relacion_de_dependencia,28,9_grado,sin_matrimonio,0,hombre,40,cristianismo,70034,con_hijos,inspector,0
7144,7145,18,Palermo,relacion_de_dependencia,30,universidad_4_anio,matrimonio_civil,0,mujer,35,cristianismo,256970,casada,profesional_especializado,1
7145,7146,14,Palermo,relacion_de_dependencia,29,5_anio,matrimonio_civil,0,mujer,40,cristianismo,108706,casada,soporte_tecnico,1
7146,7147,17,Palermo,relacion_de_dependencia,52,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,227832,casado,profesional_especializado,1
7147,7148,13,Palermo,relacion_de_dependencia,26,4_anio,matrimonio_civil,0,hombre,40,cristianismo,272865,casado,reparador,0
7148,7149,13,Palermo,relacion_de_dependencia,39,4_anio,divorciado,0,mujer,24,cristianismo,60070,soltero_a,otros,0
7149,7150,18,Palermo,relacion_de_dependencia,40,universidad_4_anio,divorciado,0,mujer,38,cristianismo,223730,soltero_a,directivo_gerente,0
7150,7151,13,Palermo,monotibutista,51,4_anio,matrimonio_civil,-1740,hombre,40,cristianismo,22743,casado,sector_primario,0
7151,7152,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,separado,0,mujer,40,cristianismo,195994,sin_familia,ventas,0
7152,7153,14,Palermo,No respondio,19,5_anio,sin_matrimonio,0,hombre,40,cristianismo,181242,con_hijos,No respondio,0
7153,7154,11,Almagro,relacion_de_dependencia,64,2_anio,viudo_a,0,mujer,40,cristianismo,133169,sin_familia,inspector,0
7154,7155,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,hombre,50,cristianismo,99199,con_hijos,entretenimiento,0
7155,7156,13,Palermo,relacion_de_dependencia,40,4_anio,divorciado,0,hombre,40,cristianismo,246949,con_hijos,inspector,0
7156,7157,17,Palermo,relacion_de_dependencia,31,universidad_3_anio,viudo_a,0,mujer,41,cristianismo,284889,soltero_a,ventas,0
7157,7158,14,Palermo,relacion_de_dependencia,35,5_anio,matrimonio_civil,-1887,hombre,40,ateismo,150309,casado,transporte,1
7158,7159,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,mujer,84,cristianismo,201799,con_hijos,transporte,0
7159,7160,19,Palermo,relacion_de_dependencia,58,universiada_5_anio,divorciado,0,hombre,40,cristianismo,52090,soltero_a,soporte_tecnico,0
7160,7161,14,Palermo,empleado_municipal,83,5_anio,viudo_a,0,hombre,12,cristianismo,107338,sin_familia,profesional_especializado,0
7161,7162,17,Palermo,relacion_de_dependencia,45,universidad_3_anio,matrimonio_civil,0,hombre,55,cristianismo,32356,casado,ventas,1
7162,7163,17,Palermo,relacion_de_dependencia,47,universidad_3_anio,divorciado,-1138,hombre,40,otro,50092,soltero_a,directivo_gerente,0
7163,7164,13,Palermo,relacion_de_dependencia,28,4_anio,divorciado,0,mujer,40,cristianismo,311446,sin_familia,entretenimiento,0
7164,7165,15,Palermo,empleadao_estatal,29,universidad_1_anio,sin_matrimonio,0,mujer,40,judaismo,128553,soltero_a,entretenimiento,0
7165,7166,17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,203203,sin_familia,profesional_especializado,0
7166,7167,13,Otro Barrio,monotibutista,30,4_anio,sin_matrimonio,0,hombre,40,cristianismo,429281,sin_familia,sector_primario,0
7167,7168,15,Palermo,relacion_de_dependencia,31,universidad_1_anio,sin_matrimonio,0,mujer,30,judaismo,192660,soltero_a,entretenimiento,0
7168,7169,18,Palermo,empleado_municipal,30,universidad_4_anio,matrimonio_civil,0,hombre,40,budismo,170449,casado,profesional_especializado,1
7169,7170,17,Palermo,No respondio,57,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,221417,casado,No respondio,0
7170,7171,4,Palermo,No respondio,80,1-4_grado,separado,0,hombre,15,judaismo,156942,sin_familia,No respondio,0
7171,7172,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,hombre,35,cristianismo,177504,con_hijos,limpiador,0
7172,7173,11,Palermo,relacion_de_dependencia,24,2_anio,sin_matrimonio,0,hombre,39,cristianismo,378546,con_hijos,limpiador,0
7173,7174,13,Palermo,monotibutista,39,4_anio,matrimonio_civil,0,hombre,40,cristianismo,33001,casado,reparador,0
7174,7175,19,Palermo,relacion_de_dependencia,30,universiada_5_anio,sin_matrimonio,0,hombre,50,cristianismo,213722,sin_familia,profesional_especializado,0
7175,7176,13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,7298,hombre,55,cristianismo,152307,casado,entretenimiento,1
7176,7177,19,Palermo,monotibutista,61,universiada_5_anio,divorciado,0,hombre,50,cristianismo,53777,sin_familia,profesional_especializado,0
7177,7178,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,hombre,55,cristianismo,60668,con_hijos,ventas,0
7178,7179,14,Palermo,relacion_de_dependencia,34,5_anio,matrimonio_civil,0,hombre,99,cristianismo,132544,casado,ventas,0
7179,7180,13,Palermo,relacion_de_dependencia,53,4_anio,divorciado,0,mujer,40,judaismo,277772,soltero_a,limpiador,0
7180,7181,11,Palermo,relacion_de_dependencia,23,2_anio,sin_matrimonio,0,hombre,30,cristianismo,415755,con_hijos,limpiador,0
7181,7182,13,Palermo,relacion_de_dependencia,51,4_anio,divorciado,0,mujer,31,cristianismo,136080,otro,ventas,0
7182,7183,13,Palermo,relacion_de_dependencia,29,4_anio,sin_matrimonio,2597,hombre,40,cristianismo,241607,sin_familia,reparador,0
7183,7184,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,hombre,40,cristianismo,180190,sin_familia,reparador,0
7184,7185,14,Palermo,relacion_de_dependencia,19,5_anio,pareja_no_presente,0,hombre,40,cristianismo,400356,con_hijos,entretenimiento,0
7185,7186,18,Palermo,empleadao_estatal,55,universidad_4_anio,sin_matrimonio,8614,mujer,40,cristianismo,154274,sin_familia,directivo_gerente,1
7186,7187,13,Palermo,relacion_de_dependencia,48,4_anio,viudo_a,0,mujer,37,cristianismo,146497,soltero_a,ventas,0
7187,7188,13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,hombre,65,cristianismo,189498,casado,soporte_tecnico,0
7188,7189,13,Palermo,relacion_de_dependencia,32,4_anio,sin_matrimonio,0,mujer,56,cristianismo,65942,sin_familia,otros,0
7189,7190,13,Palermo,monotibutista,27,4_anio,sin_matrimonio,0,hombre,40,cristianismo,151382,con_hijos,sector_primario,0
7190,7191,13,Palermo,relacion_de_dependencia,41,4_anio,matrimonio_civil,0,hombre,45,cristianismo,56651,casado,reparador,0
7191,7192,16,Palermo,relacion_de_dependencia,25,universidad_2_anio,sin_matrimonio,0,hombre,45,cristianismo,164488,con_hijos,directivo_gerente,0
7192,7193,13,Palermo,empleado_municipal,27,4_anio,sin_matrimonio,0,hombre,60,ateismo,183061,con_hijos,sector_primario,0
7193,7194,13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,mujer,35,cristianismo,289228,casada,directivo_gerente,0
7194,7195,17,Palermo,relacion_de_dependencia,28,universidad_3_anio,sin_matrimonio,0,hombre,50,cristianismo,38918,sin_familia,profesional_especializado,0
7195,7196,13,Palermo,relacion_de_dependencia,23,4_anio,separado,0,hombre,53,cristianismo,194630,con_hijos,inspector,0
7196,7197,13,Palermo,relacion_de_dependencia,31,4_anio,divorciado,0,mujer,40,cristianismo,262848,sin_familia,entretenimiento,0
7197,7198,13,Palermo,relacion_de_dependencia,21,4_anio,sin_matrimonio,0,hombre,35,cristianismo,157595,sin_familia,otros,0
7198,7199,14,Palermo,relacion_de_dependencia,26,5_anio,sin_matrimonio,0,hombre,40,cristianismo,102476,con_hijos,otros,0
