,categoria_de_trabajo,estado_marital,genero,trabajo,tiene_alto_valor_adquisitivo
9359,5.0,5.0,1.0,14.0,0
9360,3.0,1.0,0.0,10.0,0
9361,0.0,0.0,1.0,0.0,0
9362,5.0,1.0,0.0,14.0,0
9363,5.0,5.0,0.0,6.0,0
9364,5.0,5.0,1.0,1.0,0
9365,3.0,1.0,0.0,6.0,0
9366,5.0,1.0,0.0,8.0,0
9367,0.0,1.0,0.0,0.0,0
9368,5.0,1.0,0.0,5.0,0
9369,5.0,5.0,1.0,1.0,0
9370,5.0,5.0,1.0,14.0,0
9371,5.0,1.0,1.0,7.0,0
9372,5.0,5.0,0.0,13.0,0
9373,5.0,5.0,1.0,6.0,0
9374,5.0,1.0,0.0,13.0,0
9375,5.0,1.0,0.0,1.0,0
9376,5.0,5.0,1.0,3.0,0
9377,4.0,1.0,0.0,14.0,0
9378,5.0,5.0,0.0,14.0,1
9379,5.0,5.0,1.0,3.0,0
9380,0.0,5.0,0.0,0.0,0
9381,0.0,5.0,1.0,0.0,0
9382,0.0,4.0,1.0,0.0,0
9383,4.0,1.0,1.0,1.0,0
9384,5.0,4.0,1.0,5.0,0
9385,2.0,1.0,0.0,1.0,0
9386,2.0,1.0,0.0,7.0,0
9387,5.0,5.0,1.0,14.0,0
9388,4.0,5.0,0.0,8.0,0
9389,5.0,0.0,1.0,3.0,0
9390,5.0,1.0,0.0,4.0,0
9391,5.0,1.0,0.0,3.0,1
9392,5.0,5.0,0.0,5.0,0
9393,5.0,0.0,1.0,14.0,0
9394,5.0,1.0,0.0,13.0,0
9395,5.0,1.0,0.0,14.0,0
9396,5.0,1.0,0.0,5.0,0
9397,4.0,1.0,0.0,1.0,0
9398,5.0,0.0,1.0,3.0,0
9399,5.0,1.0,0.0,8.0,0
9400,5.0,5.0,0.0,14.0,0
9401,6.0,5.0,1.0,7.0,0
9402,5.0,1.0,0.0,14.0,0
9403,2.0,1.0,0.0,8.0,0
9404,4.0,1.0,0.0,14.0,0
9405,5.0,5.0,0.0,1.0,0
9406,5.0,1.0,0.0,1.0,0
9407,5.0,1.0,0.0,14.0,0
9408,5.0,5.0,0.0,13.0,0
9409,5.0,1.0,0.0,4.0,0
9410,5.0,5.0,1.0,14.0,0
9411,5.0,5.0,1.0,1.0,0
9412,1.0,1.0,0.0,12.0,0
9413,5.0,5.0,1.0,4.0,0
9414,5.0,5.0,0.0,8.0,0
9415,5.0,5.0,0.0,6.0,0
9416,3.0,5.0,1.0,1.0,0
9417,0.0,1.0,0.0,0.0,0
9418,5.0,1.0,0.0,8.0,0
9419,5.0,1.0,0.0,5.0,0
9420,3.0,5.0,1.0,3.0,0
9421,5.0,1.0,0.0,9.0,1
9422,5.0,5.0,1.0,6.0,0
9423,5.0,5.0,0.0,6.0,0
9424,4.0,5.0,1.0,9.0,0
9425,5.0,5.0,0.0,7.0,0
9426,5.0,5.0,0.0,1.0,0
9427,5.0,5.0,0.0,7.0,0
9428,5.0,5.0,0.0,6.0,0
9429,5.0,5.0,1.0,14.0,0
9430,5.0,1.0,0.0,3.0,0
9431,5.0,5.0,0.0,12.0,0
9432,1.0,0.0,1.0,3.0,0
9433,4.0,1.0,0.0,4.0,0
9434,5.0,5.0,1.0,14.0,0
9435,5.0,1.0,0.0,14.0,0
9436,1.0,1.0,0.0,7.0,0
9437,0.0,5.0,0.0,0.0,0
9438,5.0,5.0,0.0,5.0,0
9439,5.0,0.0,0.0,14.0,0
9440,5.0,1.0,0.0,9.0,0
9441,5.0,1.0,0.0,7.0,0
9442,5.0,1.0,0.0,13.0,0
9443,4.0,1.0,0.0,7.0,0
9444,5.0,5.0,0.0,5.0,0
9445,5.0,1.0,0.0,3.0,0
9446,5.0,1.0,0.0,14.0,1
9447,4.0,1.0,0.0,9.0,0
9448,5.0,5.0,0.0,6.0,0
9449,4.0,6.0,1.0,1.0,1
9450,5.0,1.0,0.0,3.0,0
9451,5.0,1.0,0.0,4.0,1
9452,5.0,6.0,1.0,1.0,1
9453,5.0,1.0,0.0,14.0,0
9454,1.0,0.0,0.0,9.0,0
9455,1.0,1.0,0.0,1.0,0
9456,5.0,3.0,1.0,3.0,0
9457,5.0,1.0,1.0,4.0,0
9458,5.0,4.0,1.0,12.0,0
9459,6.0,1.0,0.0,14.0,0
9460,5.0,5.0,0.0,10.0,0
9461,5.0,1.0,0.0,13.0,0
9462,5.0,1.0,0.0,8.0,0
9463,5.0,5.0,1.0,7.0,0
9464,3.0,1.0,0.0,7.0,0
9465,5.0,5.0,0.0,8.0,0
9466,5.0,4.0,0.0,14.0,0
9467,5.0,1.0,0.0,13.0,0
9468,4.0,1.0,0.0,1.0,0
9469,5.0,1.0,0.0,12.0,1
9470,5.0,1.0,0.0,1.0,0
9471,5.0,5.0,1.0,3.0,0
9472,5.0,1.0,0.0,8.0,0
9473,4.0,0.0,0.0,1.0,0
9474,5.0,1.0,1.0,7.0,0
9475,5.0,0.0,1.0,1.0,0
9476,5.0,5.0,1.0,3.0,0
9477,5.0,1.0,0.0,14.0,0
9478,5.0,5.0,1.0,9.0,0
9479,5.0,5.0,1.0,3.0,0
9480,5.0,5.0,1.0,1.0,0
9481,5.0,0.0,1.0,3.0,0
9482,6.0,1.0,0.0,5.0,1
9483,3.0,1.0,0.0,7.0,0
9484,5.0,1.0,0.0,8.0,0
9485,2.0,5.0,0.0,8.0,0
9486,5.0,5.0,0.0,1.0,0
9487,5.0,0.0,0.0,7.0,1
9488,2.0,1.0,0.0,10.0,0
9489,5.0,0.0,0.0,14.0,0
9490,5.0,1.0,0.0,6.0,0
9491,5.0,6.0,0.0,3.0,0
9492,5.0,0.0,1.0,4.0,0
9493,0.0,5.0,1.0,0.0,0
9494,0.0,5.0,0.0,0.0,0
9495,5.0,5.0,0.0,8.0,0
9496,1.0,1.0,0.0,7.0,1
9497,5.0,5.0,1.0,7.0,0
9498,5.0,3.0,0.0,1.0,0
9499,4.0,1.0,0.0,7.0,0
9500,5.0,5.0,0.0,8.0,0
9501,0.0,0.0,0.0,0.0,0
9502,4.0,5.0,0.0,8.0,0
9503,5.0,5.0,1.0,6.0,0
9504,5.0,1.0,1.0,3.0,0
9505,5.0,1.0,0.0,1.0,1
9506,5.0,0.0,1.0,12.0,0
9507,5.0,5.0,1.0,14.0,0
9508,4.0,1.0,0.0,13.0,0
9509,5.0,5.0,0.0,12.0,0
9510,5.0,1.0,0.0,7.0,0
9511,5.0,5.0,1.0,14.0,0
9512,4.0,1.0,0.0,13.0,0
9513,5.0,1.0,0.0,9.0,0
9514,5.0,5.0,0.0,5.0,0
9515,6.0,1.0,0.0,14.0,0
9516,0.0,5.0,0.0,0.0,0
9517,5.0,3.0,1.0,11.0,0
9518,5.0,0.0,1.0,6.0,0
9519,5.0,1.0,0.0,14.0,0
9520,5.0,1.0,1.0,3.0,0
9521,5.0,1.0,0.0,7.0,0
9522,5.0,5.0,0.0,6.0,0
9523,5.0,1.0,0.0,4.0,0
9524,0.0,1.0,0.0,0.0,0
9525,2.0,1.0,0.0,1.0,0
9526,5.0,5.0,1.0,14.0,0
9527,5.0,0.0,0.0,8.0,0
9528,5.0,5.0,1.0,6.0,0
9529,5.0,5.0,1.0,14.0,0
9530,5.0,5.0,0.0,14.0,0
9531,5.0,5.0,1.0,3.0,0
9532,5.0,5.0,0.0,5.0,0
9533,2.0,1.0,0.0,7.0,0
9534,5.0,5.0,1.0,3.0,0
9535,5.0,5.0,0.0,13.0,0
9536,5.0,5.0,0.0,5.0,0
9537,5.0,5.0,0.0,8.0,0
9538,1.0,0.0,1.0,12.0,0
9539,5.0,0.0,1.0,12.0,0
9540,5.0,1.0,0.0,7.0,0
9541,5.0,4.0,0.0,5.0,0
9542,5.0,1.0,0.0,3.0,0
9543,5.0,5.0,0.0,4.0,0
9544,5.0,1.0,0.0,4.0,1
9545,5.0,0.0,1.0,14.0,0
9546,5.0,1.0,0.0,1.0,0
9547,5.0,5.0,0.0,7.0,0
9548,5.0,5.0,0.0,7.0,0
9549,5.0,0.0,1.0,8.0,0
9550,5.0,5.0,0.0,6.0,0
9551,5.0,3.0,0.0,4.0,0
9552,2.0,5.0,0.0,3.0,0
9553,5.0,5.0,0.0,7.0,0
9554,5.0,4.0,1.0,6.0,0
9555,4.0,1.0,0.0,1.0,0
9556,5.0,6.0,1.0,14.0,0
9557,5.0,5.0,0.0,9.0,0
9558,5.0,1.0,0.0,5.0,0
9559,5.0,1.0,0.0,14.0,0
9560,5.0,1.0,1.0,6.0,0
9561,2.0,0.0,1.0,10.0,0
9562,5.0,1.0,0.0,14.0,0
9563,0.0,1.0,0.0,0.0,0
9564,6.0,1.0,0.0,14.0,0
9565,5.0,1.0,0.0,8.0,0
9566,5.0,1.0,0.0,7.0,0
9567,0.0,5.0,0.0,0.0,0
9568,6.0,1.0,0.0,1.0,0
9569,5.0,6.0,1.0,14.0,0
9570,5.0,1.0,1.0,7.0,0
9571,5.0,0.0,0.0,5.0,0
9572,5.0,1.0,0.0,7.0,0
9573,5.0,5.0,0.0,14.0,0
9574,5.0,1.0,0.0,7.0,0
9575,5.0,5.0,1.0,12.0,0
9576,5.0,1.0,0.0,1.0,1
9577,6.0,1.0,0.0,1.0,1
9578,5.0,0.0,1.0,14.0,0
9579,5.0,6.0,1.0,6.0,0
9580,5.0,1.0,0.0,13.0,0
9581,2.0,4.0,0.0,13.0,0
9582,5.0,5.0,0.0,3.0,0
9583,4.0,0.0,0.0,4.0,0
9584,0.0,1.0,0.0,0.0,0
9585,0.0,0.0,0.0,0.0,0
9586,5.0,1.0,0.0,7.0,0
9587,5.0,1.0,0.0,8.0,0
9588,5.0,5.0,1.0,14.0,0
9589,5.0,1.0,0.0,7.0,0
9590,3.0,1.0,1.0,6.0,0
9591,5.0,5.0,1.0,14.0,0
9592,5.0,5.0,0.0,4.0,0
9593,5.0,1.0,0.0,8.0,0
9594,3.0,5.0,0.0,9.0,0
9595,5.0,5.0,0.0,8.0,0
9596,5.0,1.0,0.0,14.0,0
9597,3.0,5.0,1.0,6.0,0
9598,4.0,5.0,1.0,9.0,0
9599,5.0,5.0,1.0,14.0,0
9600,4.0,1.0,0.0,1.0,0
9601,4.0,1.0,0.0,9.0,1
9602,0.0,5.0,1.0,0.0,0
9603,5.0,1.0,0.0,7.0,0
9604,5.0,5.0,0.0,4.0,0
9605,3.0,0.0,1.0,7.0,0
9606,5.0,5.0,0.0,14.0,0
9607,0.0,5.0,1.0,0.0,0
9608,0.0,1.0,1.0,0.0,0
9609,2.0,5.0,1.0,7.0,0
9610,5.0,5.0,0.0,1.0,0
9611,5.0,5.0,1.0,6.0,0
9612,5.0,1.0,0.0,13.0,0
9613,5.0,1.0,0.0,8.0,0
9614,5.0,4.0,0.0,14.0,0
9615,5.0,0.0,0.0,1.0,0
9616,5.0,1.0,0.0,14.0,0
9617,5.0,1.0,1.0,3.0,0
9618,5.0,1.0,1.0,14.0,0
9619,2.0,1.0,0.0,1.0,0
9620,5.0,1.0,0.0,1.0,0
9621,5.0,0.0,1.0,6.0,0
9622,2.0,6.0,1.0,12.0,0
9623,0.0,5.0,1.0,0.0,0
9624,5.0,4.0,0.0,8.0,0
9625,5.0,5.0,0.0,6.0,0
9626,5.0,1.0,1.0,6.0,0
9627,5.0,1.0,0.0,14.0,0
9628,3.0,0.0,1.0,7.0,0
9629,4.0,5.0,0.0,8.0,0
9630,5.0,5.0,0.0,6.0,0
9631,5.0,1.0,0.0,1.0,0
9632,5.0,1.0,0.0,14.0,0
9633,4.0,1.0,0.0,8.0,0
9634,5.0,5.0,0.0,12.0,0
9635,5.0,1.0,0.0,4.0,0
9636,0.0,5.0,0.0,0.0,0
9637,5.0,1.0,0.0,8.0,0
9638,5.0,6.0,1.0,11.0,0
9639,5.0,5.0,0.0,6.0,0
9640,5.0,0.0,0.0,7.0,0
9641,1.0,1.0,0.0,1.0,0
9642,5.0,5.0,1.0,14.0,0
9643,5.0,4.0,1.0,4.0,0
9644,5.0,0.0,0.0,13.0,0
9645,5.0,5.0,0.0,5.0,0
9646,5.0,4.0,0.0,3.0,0
9647,5.0,4.0,0.0,8.0,0
9648,0.0,1.0,0.0,0.0,0
9649,5.0,4.0,1.0,3.0,0
9650,5.0,1.0,0.0,1.0,0
9651,5.0,1.0,0.0,14.0,0
9652,4.0,1.0,0.0,1.0,0
9653,5.0,5.0,0.0,7.0,0
9654,5.0,1.0,0.0,13.0,0
9655,5.0,5.0,1.0,4.0,0
9656,5.0,1.0,0.0,8.0,0
9657,5.0,5.0,0.0,10.0,0
9658,5.0,1.0,0.0,5.0,0
9659,2.0,1.0,0.0,7.0,0
9660,5.0,1.0,0.0,8.0,0
9661,5.0,1.0,0.0,1.0,0
9662,6.0,1.0,0.0,1.0,0
9663,5.0,5.0,0.0,12.0,1
9664,5.0,0.0,1.0,6.0,0
9665,5.0,5.0,0.0,1.0,0
9666,5.0,1.0,0.0,1.0,0
9667,0.0,5.0,0.0,0.0,0
9668,6.0,1.0,0.0,1.0,0
9669,2.0,5.0,1.0,3.0,0
9670,5.0,5.0,1.0,6.0,0
9671,3.0,4.0,0.0,8.0,1
9672,5.0,1.0,1.0,3.0,0
9673,5.0,1.0,0.0,14.0,0
9674,5.0,0.0,1.0,3.0,0
9675,4.0,1.0,0.0,8.0,0
9676,5.0,1.0,1.0,7.0,0
9677,5.0,1.0,0.0,5.0,0
9678,5.0,6.0,1.0,6.0,0
9679,5.0,3.0,0.0,4.0,0
9680,5.0,5.0,0.0,10.0,0
9681,5.0,1.0,0.0,14.0,0
9682,5.0,5.0,0.0,12.0,0
9683,5.0,0.0,1.0,6.0,0
9684,5.0,1.0,0.0,8.0,0
9685,5.0,0.0,1.0,12.0,0
9686,5.0,1.0,0.0,4.0,0
9687,2.0,6.0,1.0,3.0,0
9688,4.0,1.0,0.0,14.0,0
9689,6.0,1.0,0.0,1.0,0
9690,5.0,0.0,1.0,1.0,0
9691,5.0,5.0,0.0,9.0,0
9692,5.0,1.0,0.0,8.0,0
9693,2.0,5.0,1.0,7.0,0
9694,5.0,1.0,0.0,8.0,0
9695,6.0,5.0,0.0,1.0,0
9696,5.0,5.0,1.0,14.0,0
9697,5.0,1.0,0.0,1.0,0
9698,2.0,1.0,0.0,7.0,0
9699,5.0,6.0,1.0,4.0,0
9700,5.0,1.0,1.0,14.0,0
9701,5.0,1.0,0.0,7.0,1
9702,5.0,5.0,1.0,6.0,0
9703,5.0,4.0,0.0,5.0,0
9704,6.0,1.0,0.0,1.0,0
9705,5.0,0.0,0.0,13.0,0
9706,5.0,5.0,0.0,8.0,0
9707,6.0,1.0,0.0,13.0,0
9708,0.0,5.0,0.0,0.0,0
9709,5.0,1.0,0.0,5.0,0
9710,5.0,5.0,0.0,5.0,0
9711,5.0,5.0,1.0,6.0,0
9712,3.0,1.0,0.0,7.0,0
9713,4.0,1.0,0.0,7.0,0
9714,5.0,1.0,0.0,3.0,0
9715,0.0,1.0,0.0,0.0,0
9716,2.0,1.0,0.0,6.0,0
9717,3.0,5.0,1.0,6.0,0
9718,5.0,0.0,1.0,4.0,0
9719,1.0,4.0,1.0,3.0,0
9720,5.0,1.0,0.0,3.0,0
9721,5.0,1.0,0.0,8.0,0
9722,1.0,5.0,0.0,8.0,0
9723,0.0,1.0,0.0,0.0,0
9724,5.0,0.0,1.0,12.0,0
9725,4.0,5.0,0.0,9.0,0
9726,5.0,1.0,0.0,14.0,0
9727,6.0,1.0,0.0,7.0,1
9728,5.0,1.0,0.0,8.0,0
9729,5.0,1.0,0.0,4.0,0
9730,5.0,1.0,0.0,12.0,0
9731,4.0,0.0,0.0,7.0,0
9732,3.0,6.0,1.0,6.0,0
9733,2.0,6.0,1.0,3.0,0
9734,5.0,6.0,1.0,14.0,0
9735,0.0,1.0,0.0,0.0,0
9736,3.0,1.0,1.0,14.0,0
9737,4.0,1.0,0.0,8.0,1
9738,5.0,5.0,0.0,5.0,0
9739,5.0,5.0,0.0,1.0,0
9740,4.0,1.0,1.0,7.0,0
9741,5.0,5.0,1.0,6.0,0
9742,5.0,1.0,0.0,1.0,0
9743,5.0,1.0,0.0,13.0,0
9744,5.0,1.0,0.0,4.0,0
9745,5.0,0.0,1.0,6.0,0
9746,5.0,0.0,1.0,3.0,0
9747,5.0,5.0,1.0,6.0,0
9748,2.0,5.0,1.0,10.0,0
9749,2.0,1.0,1.0,7.0,1
9750,0.0,5.0,1.0,0.0,0
9751,5.0,1.0,0.0,13.0,0
9752,0.0,5.0,1.0,0.0,0
9753,5.0,5.0,1.0,3.0,0
9754,1.0,5.0,0.0,12.0,0
9755,1.0,4.0,0.0,12.0,0
9756,5.0,5.0,1.0,14.0,0
9757,5.0,0.0,0.0,8.0,0
9758,4.0,1.0,0.0,1.0,0
9759,5.0,0.0,0.0,1.0,0
9760,5.0,1.0,0.0,4.0,1
9761,5.0,1.0,0.0,8.0,0
9762,5.0,1.0,0.0,9.0,0
9763,5.0,5.0,1.0,6.0,0
9764,4.0,1.0,0.0,1.0,0
9765,5.0,0.0,1.0,1.0,0
9766,5.0,5.0,0.0,8.0,0
9767,0.0,1.0,0.0,0.0,0
9768,4.0,5.0,1.0,1.0,0
9769,5.0,1.0,0.0,14.0,0
9770,5.0,1.0,0.0,12.0,0
9771,5.0,1.0,0.0,13.0,0
9772,4.0,1.0,0.0,12.0,0
9773,5.0,5.0,0.0,5.0,0
9774,5.0,5.0,0.0,6.0,0
9775,5.0,5.0,1.0,3.0,0
9776,5.0,5.0,1.0,3.0,0
9777,5.0,1.0,0.0,8.0,0
9778,6.0,1.0,0.0,14.0,0
9779,5.0,5.0,1.0,6.0,0
9780,2.0,1.0,0.0,7.0,0
9781,4.0,0.0,0.0,8.0,1
9782,1.0,1.0,0.0,1.0,1
9783,5.0,4.0,1.0,14.0,0
9784,5.0,1.0,0.0,13.0,1
9785,5.0,1.0,0.0,7.0,0
9786,5.0,1.0,0.0,4.0,0
9787,5.0,1.0,0.0,14.0,0
9788,5.0,1.0,0.0,13.0,0
9789,5.0,1.0,0.0,8.0,0
9790,5.0,1.0,0.0,13.0,0
9791,5.0,1.0,0.0,8.0,0
9792,5.0,1.0,0.0,1.0,1
9793,5.0,5.0,0.0,8.0,0
9794,5.0,1.0,1.0,14.0,0
9795,5.0,1.0,1.0,3.0,1
9796,5.0,5.0,0.0,7.0,0
9797,5.0,5.0,0.0,6.0,0
9798,5.0,5.0,1.0,7.0,0
9799,5.0,1.0,0.0,14.0,0
9800,5.0,5.0,1.0,6.0,0
9801,5.0,0.0,1.0,12.0,0
9802,0.0,1.0,1.0,0.0,0
9803,5.0,5.0,0.0,8.0,0
9804,5.0,1.0,0.0,7.0,0
9805,5.0,1.0,0.0,5.0,0
9806,5.0,5.0,1.0,7.0,0
9807,0.0,1.0,0.0,0.0,1
9808,5.0,3.0,1.0,6.0,0
9809,5.0,6.0,1.0,6.0,0
9810,2.0,1.0,0.0,6.0,0
9811,5.0,5.0,1.0,14.0,0
9812,5.0,0.0,0.0,8.0,0
9813,5.0,1.0,0.0,1.0,0
9814,5.0,1.0,0.0,6.0,0
9815,5.0,1.0,1.0,7.0,1
9816,5.0,1.0,0.0,13.0,0
9817,5.0,5.0,1.0,14.0,0
9818,6.0,1.0,0.0,1.0,0
9819,5.0,5.0,1.0,6.0,0
9820,5.0,5.0,1.0,1.0,0
9821,5.0,1.0,0.0,8.0,0
9822,5.0,1.0,0.0,7.0,0
9823,5.0,0.0,0.0,8.0,0
9824,5.0,0.0,0.0,6.0,1
9825,5.0,5.0,0.0,7.0,0
9826,5.0,5.0,1.0,14.0,0
9827,5.0,6.0,1.0,6.0,0
9828,5.0,5.0,1.0,14.0,0
9829,2.0,1.0,0.0,5.0,0
9830,6.0,1.0,0.0,14.0,0
9831,0.0,5.0,0.0,0.0,0
9832,5.0,5.0,0.0,14.0,0
9833,5.0,1.0,0.0,14.0,0
9834,5.0,1.0,0.0,8.0,0
9835,5.0,1.0,0.0,5.0,0
9836,5.0,1.0,0.0,5.0,0
9837,5.0,1.0,0.0,4.0,0
9838,3.0,5.0,1.0,3.0,1
9839,4.0,1.0,0.0,7.0,0
9840,5.0,5.0,1.0,7.0,0
9841,0.0,0.0,1.0,0.0,0
9842,2.0,1.0,1.0,7.0,0
9843,5.0,5.0,0.0,8.0,0
9844,5.0,5.0,0.0,6.0,0
9845,4.0,1.0,0.0,8.0,0
9846,5.0,5.0,1.0,6.0,0
9847,5.0,1.0,0.0,1.0,0
9848,4.0,4.0,0.0,13.0,0
9849,0.0,5.0,1.0,0.0,0
9850,5.0,1.0,0.0,1.0,0
9851,5.0,1.0,0.0,14.0,0
9852,5.0,5.0,0.0,6.0,0
9853,2.0,1.0,0.0,4.0,0
9854,5.0,6.0,1.0,7.0,1
9855,5.0,5.0,1.0,4.0,0
9856,5.0,0.0,1.0,6.0,0
9857,4.0,1.0,0.0,8.0,0
9858,5.0,0.0,1.0,7.0,0
9859,3.0,0.0,0.0,1.0,0
9860,5.0,3.0,0.0,13.0,0
9861,1.0,0.0,1.0,3.0,0
9862,5.0,1.0,0.0,13.0,0
9863,5.0,1.0,0.0,1.0,0
9864,5.0,5.0,1.0,3.0,0
9865,5.0,1.0,0.0,13.0,0
9866,5.0,5.0,1.0,6.0,0
9867,5.0,1.0,0.0,1.0,1
9868,5.0,1.0,0.0,8.0,0
9869,5.0,1.0,0.0,8.0,0
9870,3.0,1.0,0.0,12.0,1
9871,1.0,1.0,0.0,3.0,0
9872,5.0,0.0,0.0,12.0,0
9873,5.0,1.0,0.0,7.0,0
9874,5.0,1.0,0.0,8.0,0
9875,0.0,5.0,1.0,0.0,0
9876,5.0,6.0,1.0,11.0,0
9877,5.0,1.0,1.0,7.0,0
9878,2.0,6.0,1.0,6.0,1
9879,1.0,5.0,1.0,12.0,0
9880,5.0,4.0,0.0,5.0,0
9881,2.0,1.0,1.0,3.0,0
9882,5.0,5.0,1.0,3.0,0
9883,5.0,1.0,0.0,8.0,0
9884,5.0,1.0,1.0,4.0,0
9885,5.0,5.0,0.0,4.0,0
9886,5.0,1.0,0.0,8.0,0
9887,6.0,5.0,0.0,6.0,0
9888,5.0,1.0,0.0,5.0,0
9889,4.0,1.0,0.0,7.0,0
9890,4.0,1.0,0.0,7.0,0
9891,5.0,1.0,0.0,3.0,0
9892,5.0,1.0,0.0,7.0,0
9893,4.0,1.0,0.0,14.0,1
9894,5.0,5.0,0.0,4.0,0
9895,3.0,1.0,0.0,4.0,0
9896,5.0,1.0,0.0,1.0,1
9897,5.0,5.0,0.0,5.0,0
9898,0.0,5.0,1.0,0.0,0
9899,4.0,1.0,0.0,7.0,0
9900,5.0,1.0,1.0,7.0,0
9901,5.0,1.0,0.0,3.0,0
9902,5.0,1.0,0.0,14.0,0
9903,6.0,1.0,0.0,6.0,1
9904,0.0,5.0,0.0,0.0,0
9905,6.0,1.0,0.0,7.0,0
9906,5.0,1.0,0.0,14.0,0
9907,5.0,1.0,0.0,4.0,0
9908,4.0,4.0,0.0,9.0,0
9909,5.0,1.0,1.0,1.0,0
9910,5.0,5.0,0.0,4.0,0
9911,5.0,5.0,0.0,6.0,0
9912,5.0,1.0,0.0,13.0,0
9913,5.0,5.0,1.0,3.0,0
9914,5.0,1.0,0.0,8.0,0
9915,5.0,1.0,1.0,7.0,0
9916,5.0,1.0,0.0,14.0,1
9917,5.0,1.0,0.0,14.0,0
9918,5.0,1.0,0.0,4.0,0
9919,5.0,1.0,0.0,1.0,0
9920,5.0,3.0,0.0,1.0,0
9921,5.0,1.0,0.0,7.0,0
9922,1.0,5.0,1.0,7.0,0
9923,5.0,1.0,0.0,9.0,0
9924,5.0,5.0,1.0,1.0,0
9925,2.0,1.0,0.0,1.0,0
9926,5.0,1.0,1.0,3.0,0
9927,3.0,1.0,0.0,7.0,1
9928,4.0,1.0,0.0,1.0,0
9929,5.0,5.0,0.0,5.0,0
9930,2.0,1.0,0.0,13.0,0
9931,2.0,5.0,1.0,7.0,0
9932,5.0,0.0,1.0,1.0,0
9933,2.0,1.0,0.0,1.0,0
9934,5.0,5.0,0.0,14.0,0
9935,3.0,5.0,0.0,8.0,0
9936,5.0,5.0,1.0,3.0,0
9937,5.0,1.0,0.0,6.0,0
9938,5.0,5.0,0.0,5.0,0
9939,5.0,1.0,0.0,1.0,0
9940,5.0,1.0,0.0,6.0,1
9941,5.0,5.0,1.0,3.0,0
9942,5.0,1.0,1.0,14.0,0
9943,5.0,6.0,0.0,4.0,0
9944,5.0,5.0,0.0,4.0,0
9945,5.0,1.0,0.0,3.0,0
9946,1.0,0.0,1.0,3.0,0
9947,5.0,5.0,0.0,5.0,0
9948,5.0,1.0,0.0,1.0,1
9949,4.0,1.0,0.0,14.0,0
9950,5.0,1.0,0.0,8.0,0
9951,3.0,0.0,1.0,3.0,0
9952,5.0,0.0,0.0,14.0,0
9953,5.0,1.0,0.0,12.0,0
9954,5.0,5.0,1.0,10.0,0
9955,4.0,5.0,0.0,9.0,0
9956,5.0,5.0,1.0,6.0,0
9957,5.0,1.0,0.0,1.0,0
9958,5.0,5.0,1.0,3.0,0
9959,5.0,5.0,0.0,7.0,0
9960,5.0,1.0,0.0,3.0,0
9961,5.0,5.0,1.0,14.0,0
9962,5.0,0.0,1.0,14.0,0
9963,4.0,1.0,0.0,1.0,0
9964,5.0,1.0,0.0,7.0,0
9965,4.0,1.0,0.0,1.0,0
9966,2.0,5.0,0.0,6.0,0
9967,5.0,1.0,0.0,8.0,0
9968,5.0,5.0,1.0,3.0,0
9969,2.0,1.0,0.0,8.0,0
9970,5.0,1.0,0.0,8.0,0
9971,6.0,1.0,0.0,1.0,0
9972,5.0,1.0,0.0,8.0,1
9973,5.0,5.0,1.0,6.0,0
9974,5.0,1.0,0.0,8.0,0
9975,5.0,5.0,0.0,1.0,0
9976,5.0,0.0,1.0,3.0,0
9977,5.0,1.0,0.0,8.0,0
9978,5.0,5.0,0.0,4.0,0
9979,5.0,5.0,0.0,12.0,0
9980,5.0,0.0,1.0,12.0,0
9981,6.0,1.0,0.0,1.0,0
9982,5.0,5.0,0.0,7.0,0
9983,5.0,1.0,0.0,3.0,0
9984,5.0,3.0,1.0,6.0,0
9985,3.0,5.0,0.0,7.0,0
9986,5.0,1.0,0.0,7.0,1
9987,3.0,5.0,0.0,5.0,0
9988,5.0,5.0,0.0,6.0,0
9989,5.0,0.0,0.0,14.0,0
9990,5.0,1.0,0.0,5.0,0
9991,5.0,5.0,0.0,5.0,0
9992,5.0,5.0,0.0,13.0,0
9993,5.0,5.0,1.0,6.0,0
9994,6.0,1.0,0.0,1.0,0
9995,4.0,0.0,0.0,14.0,0
9996,5.0,5.0,1.0,3.0,0
9997,5.0,5.0,0.0,14.0,0
9998,5.0,1.0,0.0,10.0,0
9999,4.0,0.0,1.0,7.0,1
10000,4.0,6.0,1.0,1.0,0
10001,0.0,5.0,0.0,0.0,0
10002,5.0,1.0,0.0,5.0,0
10003,5.0,4.0,1.0,3.0,0
10004,5.0,1.0,0.0,14.0,0
10005,3.0,5.0,1.0,3.0,0
10006,5.0,1.0,0.0,5.0,0
10007,5.0,1.0,0.0,8.0,0
10008,5.0,0.0,0.0,13.0,0
10009,4.0,5.0,0.0,14.0,0
10010,5.0,1.0,0.0,13.0,0
10011,5.0,1.0,0.0,4.0,0
10012,5.0,1.0,0.0,8.0,0
10013,3.0,5.0,1.0,7.0,0
10014,5.0,1.0,0.0,14.0,0
10015,5.0,6.0,1.0,3.0,0
10016,2.0,0.0,1.0,12.0,0
10017,5.0,1.0,0.0,13.0,0
10018,5.0,5.0,1.0,1.0,0
10019,5.0,1.0,0.0,7.0,0
10020,5.0,1.0,0.0,1.0,1
10021,5.0,5.0,1.0,14.0,0
10022,5.0,1.0,0.0,13.0,0
